CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,VolumeBase,VolumeQuote
2021-04-01,19.0645,19.8154,18.0,19.3861,2784733.45,53121280.865585
2021-04-02,19.3818,20.3583,18.7433,19.0443,2230025.76,43536935.31118
2021-04-03,19.0446,19.8003,18.345,19.7501,1773300.55,33917396.911248
2021-04-04,19.7513,23.8476,19.7228,22.5,6266319.5,137391230.217785
2021-04-05,22.4672,25.5309,21.9867,23.7755,5274539.83,126161802.440904
2021-04-06,23.7755,24.78,22.7664,22.9717,2821214.21,66850404.146919
2021-04-07,22.9876,25.3,21.7554,25.0548,3326317.68,78329226.708645
2021-04-08,25.0548,27.5203,22.9078,26.5385,7815658.63,201814363.689801
2021-04-09,26.537,27.9951,25.6431,26.9384,4209553.61,112559503.065008
2021-04-10,26.9261,29.0,26.7097,27.6172,3037133.3,85351831.609869
2021-04-11,27.6176,28.2948,25.9017,26.8021,2705997.06,73911290.607029
2021-04-12,26.7993,28.649,25.5131,27.8517,2517685.81,67836753.328399
2021-04-13,27.8598,29.9295,26.8049,28.5424,2842013.26,80542411.86851
2021-04-14,28.5428,28.8162,26.2616,27.4507,2275774.43,62367159.936301
2021-04-15,27.4571,27.5613,24.7,26.4067,3623963.28,94840132.118805
2021-04-16,26.4183,28.2,25.4479,27.7816,2146653.64,57745447.741172
2021-04-17,27.7946,28.2571,24.8547,25.2996,2673912.32,70603854.3893
2021-04-18,25.2926,26.7914,24.8181,24.85,2442737.39,63171961.762013
2021-04-19,24.8517,32.99,21.1,32.3358,11699294.69,322870149.566372
2021-04-20,32.3324,36.095,29.8066,31.4711,12075270.9,395020951.613176
2021-04-21,31.528,32.8,28.81,31.7028,7036100.92,216033040.836129
2021-04-22,31.6939,35.1801,30.1101,32.5534,6573327.09,215427917.004327
2021-04-23,32.5774,41.1587,31.4586,38.9,14017530.86,522706696.08916
2021-04-24,38.8718,41.74,31.4936,37.3893,14705148.48,523364025.242309
2021-04-25,37.3018,43.6397,34.5861,40.8401,9722785.06,378538393.899074
2021-04-26,40.8526,48.644,40.572,47.405,11964753.801,530145484.409496
2021-04-27,47.311,48.499,43.267,43.878,11079170.602,510656400.888738
2021-04-28,43.884,46.606,42.5,43.147,7101793.819,315530678.717612
2021-04-29,43.147,46.962,40.516,44.833,7855066.319,347808465.69507
2021-04-30,44.831,46.233,40.906,42.484,5804130.141,251573524.493316
2021-05-01,42.452,44.313,41.21,42.786,3302673.311,141789174.448049
2021-05-02,42.786,49.88,42.001,49.67,5804048.045,267045680.136971
2021-05-03,49.668,49.99,45.904,46.897,3794411.245,179774455.900234
2021-05-04,46.926,49.0,44.774,45.912,3685564.331,174255227.091719
2021-05-05,45.935,47.81,42.26,42.636,4180557.381,188277042.525307
2021-05-06,42.636,46.0,42.305,44.98,2772821.523,123635464.329988
2021-05-07,44.965,44.98,42.55,43.496,2337263.012,102163369.963182
2021-05-08,43.496,46.243,41.42,43.182,3259646.399,141988293.018936
2021-05-09,43.152,46.65,42.275,45.612,2539093.011,112805791.971977
2021-05-10,45.632,47.15,42.6,44.33,3095018.717,138870748.080674
2021-05-11,44.33,45.89,39.0,42.854,2869549.017,124756005.351221
2021-05-12,42.854,45.18,39.7,44.538,2758407.694,115628588.75262
2021-05-13,44.581,49.243,42.18,43.709,7592760.128,348904390.326094
2021-05-14,43.393,45.501,37.43,41.049,7162647.061,299309995.222707
2021-05-15,41.051,44.897,39.901,42.7,3421838.277,144598209.93172
2021-05-16,42.679,45.5,39.305,43.486,3357108.617,140531821.079396
2021-05-17,43.462,52.6,41.602,46.85,13162867.429,619838806.091997
2021-05-18,46.872,51.985,43.01,46.708,13839020.007,670054971.172843
2021-05-19,46.748,58.38,46.051,55.977,12538484.857,665407687.844536
2021-05-20,55.969,57.691,26.5,34.988,22259967.849,985527942.935427
2021-05-21,34.987,53.0,32.0,44.42,17869805.908,772138094.480206
2021-05-22,44.367,47.7,33.673,38.925,13740700.641,555354956.609492
